scorer,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right,Center,Center,Center
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
118,181.78347778320312,72.6288070678711,1.0,180.92257690429688,130.29849243164062,1.0,153.89358520507812,102.67459869384766,1.0,207.08401489257812,105.06983947753906,1.0,181.2154541015625,102.34769439697266,1.0
119,178.19508361816406,73.86188507080078,1.0,176.99778747558594,132.5796356201172,1.0,153.4016876220703,102.84099578857422,1.0,203.56051635742188,106.11991882324219,1.0,178.7910919189453,102.82230377197266,1.0
120,177.93331909179688,74.79248809814453,1.0,174.28329467773438,130.61563110351562,1.0,151.00038146972656,102.04007720947266,1.0,200.93576049804688,105.3885269165039,1.0,176.54364013671875,102.41043090820312,1.0
121,176.9022216796875,73.5185546875,1.0,172.99937438964844,129.03656005859375,1.0,150.13812255859375,101.0263900756836,1.0,200.05238342285156,103.75437927246094,1.0,175.3348388671875,101.50025939941406,1.0
122,178.54551696777344,73.11332702636719,1.0,174.27882385253906,129.99478149414062,1.0,151.46124267578125,101.42225646972656,1.0,200.61541748046875,103.51752471923828,1.0,175.6575164794922,102.34520721435547,1.0
123,181.1557159423828,73.63716888427734,1.0,177.51541137695312,130.10699462890625,1.0,153.6326446533203,100.6574935913086,1.0,204.5667266845703,104.51166534423828,1.0,178.46340942382812,101.92212677001953,1.0
124,181.20249938964844,72.5878677368164,1.0,180.61941528320312,130.9604034423828,1.0,154.73770141601562,101.36486053466797,1.0,207.22145080566406,105.27317810058594,1.0,180.5495147705078,102.39852905273438,1.0
125,190.68482971191406,75.92539978027344,1.0,189.03250122070312,134.0166778564453,1.0,161.15182495117188,104.20820617675781,1.0,215.33468627929688,107.22747802734375,1.0,187.59780883789062,105.82947540283203,1.0
126,187.96217346191406,76.28844451904297,1.0,186.6956787109375,134.5979461669922,1.0,158.66981506347656,103.66780853271484,1.0,213.18519592285156,106.98503875732422,1.0,185.99960327148438,106.27545166015625,1.0
127,188.6490478515625,75.82785034179688,1.0,186.96890258789062,134.70950317382812,1.0,158.7938690185547,105.25447082519531,1.0,213.99806213378906,107.43480682373047,1.0,186.47158813476562,106.19881439208984,1.0
128,190.24070739746094,74.69009399414062,1.0,187.95628356933594,134.74765014648438,1.0,159.95428466796875,104.99996185302734,1.0,215.13027954101562,106.94807434082031,1.0,187.05406188964844,105.95429992675781,1.0
129,188.07676696777344,72.83009338378906,1.0,186.3062286376953,133.8231964111328,1.0,158.60357666015625,103.37510681152344,1.0,214.0495147705078,105.974853515625,1.0,185.88986206054688,104.56826782226562,1.0
130,188.34158325195312,75.33067321777344,1.0,186.84922790527344,135.4134063720703,1.0,158.29368591308594,103.37319946289062,1.0,214.6836700439453,107.12774658203125,1.0,186.05087280273438,106.0866928100586,1.0
131,190.2457733154297,74.46932220458984,1.0,188.0697479248047,135.70809936523438,1.0,159.34774780273438,105.40172576904297,1.0,216.3553924560547,107.75296783447266,1.0,187.0863800048828,106.55682373046875,1.0
132,188.8873291015625,75.91364288330078,1.0,186.8744354248047,136.52786254882812,1.0,158.1815643310547,104.51207733154297,1.0,215.08908081054688,108.43409729003906,1.0,186.2293243408203,106.89704132080078,1.0
133,189.13792419433594,75.53204345703125,1.0,187.04380798339844,136.51785278320312,1.0,158.375732421875,105.79619598388672,1.0,215.60426330566406,108.4915771484375,1.0,186.43130493164062,106.83042907714844,1.0
134,183.79583740234375,74.48072052001953,1.0,182.57208251953125,138.40054321289062,1.0,154.02621459960938,106.35602569580078,1.0,211.83912658691406,108.77086639404297,1.0,182.63551330566406,108.1695785522461,1.0
135,179.3047637939453,73.04791259765625,1.0,174.65798950195312,136.06381225585938,1.0,148.6012725830078,104.52427673339844,1.0,203.48892211914062,107.14837646484375,1.0,175.95542907714844,103.89777374267578,1.0
136,178.98101806640625,71.62673950195312,1.0,174.31858825683594,135.19284057617188,1.0,147.90748596191406,103.60938262939453,1.0,202.78456115722656,106.25505065917969,1.0,174.8448486328125,103.31242370605469,1.0
137,180.19937133789062,72.59860229492188,1.0,175.54283142089844,135.89247131347656,1.0,149.134521484375,104.2957763671875,1.0,204.3641815185547,106.84873962402344,1.0,177.10108947753906,103.71717834472656,1.0
138,178.76873779296875,72.72388458251953,1.0,173.96319580078125,136.56195068359375,1.0,147.18551635742188,105.47308349609375,1.0,202.41722106933594,107.47122192382812,1.0,174.8208465576172,104.6039047241211,1.0
139,178.11788940429688,70.55876922607422,1.0,175.4845428466797,134.88011169433594,1.0,147.7667694091797,102.85417938232422,1.0,204.18344116210938,106.24380493164062,1.0,175.07106018066406,103.34146118164062,1.0
140,178.90248107910156,71.47399139404297,1.0,174.4159698486328,134.80206298828125,1.0,147.41131591796875,103.02173614501953,1.0,202.8212432861328,105.57921600341797,1.0,174.67674255371094,103.03006744384766,1.0
141,179.7249298095703,73.6017074584961,1.0,175.36070251464844,136.84169006347656,1.0,148.806884765625,104.93828582763672,1.0,204.20118713378906,107.62032318115234,1.0,176.78501892089844,104.32402801513672,1.0
142,179.87503051757812,74.06818389892578,1.0,175.29161071777344,137.1797332763672,1.0,148.67686462402344,105.5178451538086,1.0,204.32798767089844,108.34358215332031,1.0,176.90560913085938,105.04390716552734,1.0
143,178.84605407714844,75.91851043701172,1.0,174.45555114746094,138.8214569091797,1.0,147.28610229492188,107.97880554199219,1.0,203.3966827392578,109.60585021972656,1.0,175.65040588378906,106.67121124267578,1.0
144,178.44700622558594,75.2671127319336,1.0,174.40194702148438,138.13751220703125,1.0,147.56698608398438,106.61505889892578,1.0,202.7332763671875,108.87303924560547,1.0,175.4161376953125,106.0066146850586,1.0
145,178.30224609375,74.49333953857422,1.0,174.74954223632812,136.6096954345703,1.0,147.76068115234375,105.76820373535156,1.0,202.13131713867188,107.72748565673828,1.0,175.4248046875,104.83491516113281,1.0
146,178.84112548828125,73.90596008300781,1.0,174.13099670410156,136.57888793945312,1.0,147.79286193847656,105.68572235107422,1.0,203.02391052246094,107.65071105957031,1.0,175.5172119140625,104.69355010986328,1.0
147,190.65724182128906,78.17312622070312,1.0,189.16293334960938,138.86524963378906,1.0,160.15284729003906,108.34114074707031,1.0,217.00111389160156,111.05030822753906,1.0,188.25411987304688,109.70552062988281,1.0
148,188.595703125,75.76567077636719,1.0,186.49378967285156,136.92967224121094,1.0,158.07672119140625,105.95159912109375,1.0,214.64886474609375,108.16720581054688,1.0,186.0951385498047,107.30488586425781,1.0
149,187.75865173339844,77.21529388427734,1.0,186.5853271484375,137.74778747558594,1.0,157.98878479003906,107.14396667480469,1.0,214.6688232421875,109.11807250976562,1.0,186.03456115722656,108.67023468017578,1.0
150,189.23831176757812,78.3286361694336,1.0,187.40003967285156,138.18997192382812,1.0,159.23182678222656,108.20360565185547,1.0,214.83348083496094,109.79759216308594,1.0,186.5162811279297,109.14900207519531,1.0
151,188.6548309326172,76.40542602539062,1.0,186.7112579345703,135.64723205566406,1.0,158.5562286376953,105.92595672607422,1.0,214.500244140625,106.45354461669922,1.0,186.37652587890625,106.94764709472656,1.0
152,189.67054748535156,78.4749984741211,1.0,187.75302124023438,135.5807342529297,1.0,160.533203125,106.51498413085938,1.0,214.02210998535156,108.1899185180664,1.0,186.96861267089844,107.38609313964844,1.0
153,188.8280029296875,78.7787857055664,1.0,187.283203125,135.64317321777344,1.0,159.91445922851562,106.62752532958984,1.0,212.852294921875,108.34574890136719,1.0,185.98731994628906,107.55413818359375,1.0
154,187.34951782226562,79.68031311035156,1.0,185.90380859375,136.45230102539062,1.0,158.9452362060547,107.78614807128906,1.0,211.3002166748047,110.01961517333984,1.0,184.94151306152344,108.90380096435547,1.0
155,187.57411193847656,79.88447570800781,1.0,186.34234619140625,136.3745880126953,1.0,159.1037139892578,107.6202621459961,1.0,211.33238220214844,109.75863647460938,1.0,185.23602294921875,108.4948501586914,1.0
156,188.6973419189453,79.46404266357422,1.0,187.0575408935547,135.71998596191406,1.0,160.38328552246094,107.4669189453125,1.0,212.7821044921875,108.75071716308594,1.0,186.62440490722656,108.17198944091797,1.0
157,189.1162872314453,79.61972045898438,1.0,187.54324340820312,136.0939178466797,1.0,160.9056396484375,107.4478530883789,1.0,213.0309295654297,108.98768615722656,1.0,186.5146942138672,108.21224212646484,1.0
158,188.2998504638672,79.36009216308594,1.0,186.63755798339844,136.75869750976562,1.0,159.8294677734375,107.60266876220703,1.0,212.46739196777344,109.29768371582031,1.0,185.922119140625,108.42308044433594,1.0
159,188.86325073242188,78.02234649658203,1.0,187.0237579345703,135.71656799316406,1.0,159.51991271972656,107.41270446777344,1.0,214.55419921875,108.64749908447266,1.0,186.88389587402344,108.25599670410156,1.0
160,187.5085906982422,78.30115509033203,1.0,185.2904815673828,136.86676025390625,1.0,158.0970001220703,107.3394775390625,1.0,212.55413818359375,108.97694396972656,1.0,185.365234375,108.19337463378906,1.0
161,187.26966857910156,77.40259552001953,1.0,185.33609008789062,137.24012756347656,1.0,157.836669921875,105.87748718261719,1.0,212.859619140625,109.24134826660156,1.0,185.33143615722656,108.24398040771484,1.0
162,188.3627166748047,77.48650360107422,1.0,186.34597778320312,136.28860473632812,1.0,157.36965942382812,105.75751495361328,1.0,214.82315063476562,108.77401733398438,1.0,186.4051513671875,108.30223083496094,1.0
163,186.54620361328125,75.03279876708984,1.0,184.86962890625,136.77053833007812,1.0,156.95680236816406,105.04590606689453,1.0,213.1936798095703,108.39273834228516,1.0,185.26821899414062,107.73359680175781,1.0
164,187.9200439453125,76.51698303222656,1.0,185.5623321533203,136.70494079589844,1.0,157.85792541503906,104.98966217041016,1.0,213.83824157714844,108.5739974975586,1.0,185.6448211669922,107.7435302734375,1.0
165,185.89431762695312,75.38764953613281,1.0,184.26927185058594,137.25038146972656,1.0,156.1979217529297,105.48997497558594,1.0,212.6587371826172,108.74829864501953,1.0,184.76898193359375,108.0912857055664,1.0
166,187.09291076660156,76.86927032470703,1.0,184.6295623779297,137.41070556640625,1.0,156.90921020507812,105.896728515625,1.0,212.6610107421875,108.99911499023438,1.0,185.07566833496094,108.17353057861328,1.0
167,187.66502380371094,76.84669494628906,1.0,185.36337280273438,136.37777709960938,1.0,156.92015075683594,105.0098648071289,1.0,213.66001892089844,108.29727935791016,1.0,185.64321899414062,107.92893981933594,1.0
168,186.4434814453125,75.20231628417969,1.0,184.84669494628906,136.3558349609375,1.0,157.17799377441406,105.28663635253906,1.0,214.12852478027344,107.38839721679688,1.0,185.0259246826172,107.54914093017578,1.0
169,186.9078369140625,76.59333038330078,1.0,184.7538604736328,136.06517028808594,1.0,157.03282165527344,104.69966125488281,1.0,213.80816650390625,107.3017349243164,1.0,184.85348510742188,107.45113372802734,1.0
170,186.25540161132812,75.35807800292969,1.0,184.79441833496094,136.3362579345703,1.0,157.48573303222656,105.13182830810547,1.0,212.10617065429688,108.2715072631836,1.0,184.9854278564453,107.5653305053711,1.0
171,187.79600524902344,76.74988555908203,1.0,185.40916442871094,136.4033660888672,1.0,158.14370727539062,106.97692108154297,1.0,212.71865844726562,108.36833190917969,1.0,185.57530212402344,107.72097778320312,1.0
172,186.00157165527344,74.84246063232422,1.0,184.93850708007812,136.52853393554688,1.0,156.89231872558594,104.94324493408203,1.0,212.31411743164062,108.30819702148438,1.0,185.07398986816406,107.53268432617188,1.0
173,185.39170837402344,74.20297241210938,1.0,183.87940979003906,135.68927001953125,1.0,156.1898956298828,103.15316009521484,1.0,213.17730712890625,106.053466796875,1.0,184.15615844726562,106.27008819580078,1.0
174,185.43759155273438,74.1148452758789,1.0,184.34765625,136.2458038330078,1.0,155.9198760986328,103.99002075195312,1.0,214.37728881835938,106.80314636230469,1.0,184.48974609375,106.99549102783203,1.0
175,181.99330139160156,73.78673553466797,1.0,181.5988006591797,135.3041534423828,1.0,152.14715576171875,103.31059265136719,1.0,210.15509033203125,107.08963775634766,1.0,182.7334747314453,104.17465209960938,1.0
176,183.31744384765625,74.39543151855469,1.0,182.26669311523438,137.43856811523438,1.0,152.90232849121094,105.62354278564453,1.0,211.6786346435547,108.20911407470703,1.0,182.20928955078125,107.89865112304688,1.0
177,184.6306610107422,74.66889953613281,1.0,183.1437225341797,138.1179656982422,1.0,154.1192169189453,105.69178771972656,1.0,213.21575927734375,108.52432250976562,1.0,183.2097625732422,108.15271759033203,1.0
178,183.45361328125,73.63780212402344,1.0,181.9683837890625,138.10446166992188,1.0,152.2378692626953,105.91455841064453,1.0,211.8644561767578,107.9322280883789,1.0,181.92958068847656,107.72886657714844,1.0
179,182.9081268310547,72.86308288574219,1.0,182.26055908203125,136.1321258544922,1.0,152.45968627929688,103.41227722167969,1.0,212.13949584960938,106.23889923095703,1.0,182.2234649658203,105.37346649169922,1.0
180,183.56825256347656,72.93989562988281,1.0,182.22146606445312,136.3168182373047,1.0,153.1062774658203,103.38501739501953,1.0,212.26454162597656,106.32809448242188,1.0,182.5322265625,105.92671203613281,1.0
181,183.82186889648438,73.66008758544922,1.0,182.61614990234375,137.61566162109375,1.0,152.67849731445312,103.98980712890625,1.0,212.51861572265625,107.85620880126953,1.0,182.5607452392578,106.90576171875,1.0
182,182.00335693359375,72.94599151611328,1.0,177.50665283203125,138.54969787597656,1.0,149.64830017089844,104.10623931884766,1.0,207.50692749023438,106.5774154663086,1.0,180.0388946533203,104.07733917236328,1.0
183,182.8569793701172,72.54816436767578,1.0,178.24644470214844,137.4294891357422,1.0,149.5072021484375,104.70794677734375,1.0,209.21055603027344,106.20305633544922,1.0,180.7399444580078,104.5442886352539,1.0
184,181.0366973876953,71.60903930664062,1.0,179.1134796142578,137.15626525878906,1.0,150.13975524902344,104.39994812011719,1.0,210.0629425048828,105.921142578125,1.0,181.3314208984375,103.95806121826172,1.0
185,182.42410278320312,71.74385833740234,1.0,181.08212280273438,137.6124725341797,1.0,150.8127899169922,104.51124572753906,1.0,211.62930297851562,106.26664733886719,1.0,182.63525390625,104.70006561279297,1.0
186,181.357177734375,71.9133071899414,1.0,179.83030700683594,138.4723358154297,1.0,149.81472778320312,105.17301940917969,1.0,210.48086547851562,106.71707153320312,1.0,182.17001342773438,104.99797058105469,1.0
187,182.2686767578125,71.61019134521484,1.0,180.5882568359375,136.6668701171875,1.0,151.8633270263672,103.42798614501953,1.0,211.77711486816406,105.7042007446289,1.0,182.6824951171875,104.02548217773438,1.0
188,183.23870849609375,71.26490020751953,1.0,181.42755126953125,137.7052001953125,1.0,151.45523071289062,103.92290496826172,1.0,213.29751586914062,106.04925537109375,1.0,182.35986328125,105.66638946533203,1.0
189,182.4645538330078,71.26433563232422,1.0,180.00144958496094,138.3172607421875,1.0,149.8892059326172,104.92949676513672,1.0,212.4119415283203,106.47866821289062,1.0,181.29464721679688,106.0333023071289,1.0
190,181.3106231689453,70.95780944824219,1.0,178.6510772705078,137.80606079101562,1.0,149.21646118164062,104.61056518554688,1.0,211.15025329589844,106.28099060058594,1.0,181.33154296875,104.50254821777344,1.0
191,183.09078979492188,71.50680541992188,1.0,180.98648071289062,138.4174041748047,1.0,151.06033325195312,104.9715805053711,1.0,212.90489196777344,106.47318267822266,1.0,182.05479431152344,106.45640563964844,1.0
192,182.93739318847656,72.00752258300781,1.0,181.43740844726562,137.688720703125,1.0,150.75120544433594,105.00042724609375,1.0,212.51788330078125,106.84186553955078,1.0,182.0315399169922,106.63883972167969,1.0
193,183.90042114257812,74.05216979980469,1.0,181.97747802734375,139.3031005859375,1.0,151.73477172851562,107.06657409667969,1.0,211.51959228515625,109.34060668945312,1.0,182.43991088867188,108.5389175415039,1.0
194,182.2034912109375,71.80094909667969,1.0,180.4147491455078,137.26983642578125,1.0,150.61329650878906,105.00054931640625,1.0,211.60214233398438,106.6865234375,1.0,182.40048217773438,105.04080200195312,1.0
195,182.6871337890625,71.79623413085938,1.0,181.9472198486328,137.8250732421875,1.0,151.13482666015625,103.77949523925781,1.0,212.2589111328125,106.10750579833984,1.0,182.15786743164062,105.67510986328125,1.0
196,181.66168212890625,71.90401458740234,1.0,180.3845977783203,137.86949157714844,1.0,150.16665649414062,105.27696990966797,1.0,210.91537475585938,106.88768768310547,1.0,182.0253448486328,104.99500274658203,1.0
197,182.99551391601562,72.79204559326172,1.0,181.5171356201172,137.98544311523438,1.0,151.44288635253906,105.71788787841797,1.0,212.35946655273438,107.35746765136719,1.0,181.96920776367188,107.43099212646484,1.0
198,182.7179718017578,72.20674896240234,1.0,181.414306640625,137.4743194580078,1.0,151.10557556152344,105.13639068603516,1.0,212.56211853027344,106.8437271118164,1.0,181.8113555908203,106.80729675292969,1.0
199,182.5060272216797,72.57775115966797,1.0,181.27548217773438,138.1483612060547,1.0,150.86830139160156,105.67335510253906,1.0,212.2432403564453,107.5937271118164,1.0,181.60182189941406,107.31048583984375,1.0
200,183.43435668945312,73.86740112304688,1.0,181.9179229736328,139.54515075683594,1.0,151.29452514648438,106.74646759033203,1.0,212.967041015625,108.57989501953125,1.0,182.07473754882812,108.15052795410156,1.0
201,182.3038787841797,72.98356628417969,1.0,181.45713806152344,138.64784240722656,1.0,150.47158813476562,106.19658660888672,1.0,212.0208740234375,107.71188354492188,1.0,181.40501403808594,107.61367797851562,1.0
202,181.90528869628906,73.05536651611328,1.0,180.582763671875,138.63153076171875,1.0,150.1968994140625,106.09486389160156,1.0,211.14169311523438,107.77262115478516,1.0,182.03167724609375,105.84648895263672,1.0
203,182.8893585205078,72.47329711914062,1.0,178.75799560546875,136.3035888671875,1.0,150.70654296875,103.67103576660156,1.0,209.8683319091797,106.38050842285156,1.0,181.1724853515625,104.23796844482422,1.0
204,182.13418579101562,72.52914428710938,1.0,180.2413787841797,137.4825897216797,1.0,151.0977783203125,105.38939666748047,1.0,210.96949768066406,106.513671875,1.0,182.20407104492188,105.1240463256836,1.0
205,180.86117553710938,71.8564224243164,1.0,178.99864196777344,136.94525146484375,1.0,150.23741149902344,105.04734802246094,1.0,209.83843994140625,106.35619354248047,1.0,181.35646057128906,104.60859680175781,1.0
206,182.3534698486328,72.92174530029297,1.0,180.62203979492188,138.57437133789062,1.0,151.45530700683594,105.80178833007812,1.0,211.20022583007812,107.753662109375,1.0,181.34239196777344,107.1470718383789,1.0
207,181.31228637695312,73.44718933105469,1.0,179.13380432128906,138.94189453125,1.0,149.845458984375,106.650146484375,1.0,209.4226531982422,107.94902038574219,1.0,181.2281951904297,106.1663589477539,1.0
208,178.5203857421875,75.26295471191406,1.0,174.20362854003906,138.67445373535156,1.0,146.7643585205078,106.67538452148438,1.0,204.2212371826172,109.49928283691406,1.0,175.7458953857422,106.24461364746094,1.0
209,177.10923767089844,74.13056182861328,1.0,173.01119995117188,138.36029052734375,1.0,145.36361694335938,106.1200180053711,1.0,202.2850341796875,108.75881958007812,1.0,173.4091796875,106.14209747314453,1.0
210,177.53335571289062,72.16968536376953,1.0,172.4354705810547,137.35086059570312,1.0,145.2229766845703,105.1264877319336,1.0,202.32455444335938,107.69369506835938,1.0,173.17337036132812,105.20040130615234,1.0
211,177.36355590820312,73.22773742675781,1.0,172.54214477539062,138.08135986328125,1.0,145.28237915039062,106.25041198730469,1.0,203.0675506591797,108.50457763671875,1.0,173.4079132080078,106.00040435791016,1.0
